gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,CLV,AvgMonthlyCharges
0,0,0,0,0.06944444444444445,1,0,0,0,1,0,1,1,1,0.5149253731343283,0.0400009211495947,1,1,0,0,0,1,0,0,0,0,1,0.04093567251461989,0.5175842044134726
0,0,1,1,1.0,1,1,1,1,1,1,1,0,0,0.6373134328358209,0.6695778831982314,0,1,0,0,0,0,1,1,0,0,0,0.6930526315789474,0.6224480578139114
1,0,1,1,0.8055555555555555,1,1,0,1,0,0,1,0,1,0.48308457711442776,0.4571665438467208,0,1,0,0,1,0,0,1,0,0,0,0.45314619883040935,0.5080619968761264
1,0,0,0,0.9722222222222222,0,0,1,1,1,1,0,0,1,0.26218905472636816,0.35212670412675023,0,1,0,0,0,0,1,1,0,0,0,0.3651461988304094,0.2779359548697528
0,0,1,1,0.8472222222222222,1,0,0,1,0,1,1,1,1,0.7980099502487562,0.7075810611643332,0,0,1,0,0,1,0,1,0,0,0,0.7023918128654971,0.8080463052874088
0,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.5218905472636816,0.01487656595431098,0,0,1,0,1,0,0,0,0,0,1,0.016538011695906435,0.47224157955865265
1,0,1,1,0.6388888888888888,1,1,0,0,0,0,0,0,0,0.06666666666666665,0.13424603905674284,0,0,0,1,0,1,0,0,0,0,1,0.13423391812865498,0.10750896328839066
1,0,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.3154228855721393,0.005751427781871777,1,1,0,0,1,0,0,1,0,0,0,0.005842105263157895,0.3361207897793264
1,0,1,0,0.3055555555555555,1,0,0,0,0,0,0,0,1,0.5074626865671642,0.17893330876934416,1,0,1,0,1,0,0,0,0,1,0,0.17818713450292398,0.5283285819871186
1,0,0,0,0.6666666666666666,1,0,1,0,1,1,1,1,1,0.8383084577114427,0.5646934874723656,0,0,1,0,0,0,1,0,1,0,0,0.5754385964912281,0.8213414634146341
0,0,0,0,0.8888888888888888,1,1,0,1,1,1,1,1,0,0.6796019900497512,0.6485526436993369,0,1,0,0,0,0,1,0,1,0,0,0.647859649122807,0.689743031358885
0,0,1,1,1.0,1,1,0,0,0,0,0,0,0,0.06019900497512437,0.1892098839351511,0,0,0,1,0,0,1,1,0,0,0,0.20463157894736844,0.08406891211769263
1,0,1,1,0.16666666666666666,1,0,0,0,1,0,1,0,1,0.39900497512437816,0.08526966654384673,0,1,0,0,1,0,0,0,1,0,0,0.08189473684210527,0.4454123112659698
1,1,1,0,0.4722222222222222,1,1,0,1,1,0,0,1,1,0.7562189054726368,0.37048060980103176,1,0,1,0,1,0,0,0,0,1,0,0.3747953216374269,0.7513014962082395
1,0,1,1,1.0,1,0,1,1,1,0,0,1,0,0.5024875621890547,0.5628454310980103,0,1,0,0,0,0,1,0,1,0,0,0.5789473684210527,0.5028261711188541
0,0,1,0,0.40277777777777773,1,1,0,1,1,0,0,0,1,0.672139303482587,0.28097941230655865,0,0,1,0,1,0,0,0,0,1,0,0.2910175438596491,0.6538587848932677
0,0,1,1,0.4583333333333333,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.07145242262343406,0,0,0,1,0,1,0,0,1,0,0,0.07757894736842107,0.046732129658958926
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.0023431742815033167,0,0,0,1,1,0,0,0,0,0,1,0.002380116959064328,0.061091753774680624
1,0,1,1,0.861111111111111,1,1,0,1,1,1,1,1,1,0.9208955223880596,0.7876922899778925,0,0,1,0,0,1,0,0,0,1,0,0.8034619883040935,0.8972162901352515
0,0,1,0,0.5694444444444444,1,1,0,0,1,0,1,1,1,0.5447761194029851,0.345569270449521,1,1,0,0,0,1,0,0,0,1,0,0.35005847953216374,0.5521486643437862
1,0,0,0,0.8888888888888888,1,1,0,0,1,0,1,1,1,0.8139303482587064,0.7201317243920413,1,0,1,0,0,1,0,0,1,0,0,0.7489122807017544,0.7799941927990708
1,0,0,0,0.05555555555555555,1,0,0,0,1,0,0,1,1,0.6427860696517412,0.03679992630803243,0,0,1,0,1,0,0,0,1,0,0,0.038760233918128655,0.6144018583042974
1,0,0,0,0.3333333333333333,1,1,1,0,0,1,0,0,1,0.6577114427860695,0.22315424649963156,0,0,1,0,1,0,0,0,0,1,0,0.2367719298245614,0.6223190089043747
1,0,1,1,0.19444444444444442,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.03390981945467945,0,0,0,1,0,1,0,0,0,0,1,0.03201169590643275,0.06746308279409324
0,0,0,1,0.041666666666666664,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.006712877671333825,0,0,0,1,1,0,0,0,0,0,1,0.006999999999999999,0.05257452574525745
1,1,0,0,0.05555555555555555,1,0,0,1,1,0,1,1,1,0.8114427860696517,0.05099138725128962,1,0,1,0,1,0,0,0,1,0,0,0.046690058479532164,0.9006968641114984
1,0,0,1,0.25,0,0,0,0,0,0,0,1,1,0.16666666666666663,0.06367446573323508,1,1,0,0,1,0,0,0,0,1,0,0.0736842105263158,0.15746547941669892
0,0,0,0,0.1111111111111111,1,0,0,0,0,0,1,1,1,0.4776119402985074,0.06292027450257923,0,1,0,0,1,0,0,0,0,1,0,0.06198830409356725,0.5066782810685251
1,0,0,0,0.4861111111111111,1,1,0,0,0,0,0,0,0,0.05024875621890548,0.0917810427413412,0,0,0,1,0,0,1,1,0,0,0,0.09538011695906433,0.08361705657872906
1,0,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,0,0.5746268656716418,0.008750921149594696,1,0,1,0,1,0,0,0,0,1,0,0.008888888888888889,0.5781649245063879
0,0,0,1,0.9166666666666666,1,1,0,0,0,0,0,0,1,0.07014925373134329,0.19272752394988948,0,0,0,1,0,0,1,0,1,0,0,0.19529824561403508,0.10764790764790766
0,0,0,1,0.1111111111111111,0,0,1,0,0,1,0,1,1,0.2616915422885572,0.039546103537214446,0,1,0,0,0,0,1,0,0,0,1,0.04168421052631579,0.27090592334494773
1,0,1,0,0.986111111111111,1,1,1,0,1,0,1,1,1,0.854228855721393,0.8534738854089905,0,0,1,0,0,1,0,0,1,0,0,0.8644561403508771,0.8420245047520898
1,0,1,1,0.5972222222222222,1,1,0,0,1,0,0,1,1,0.7393034825870646,0.46506540162122334,0,0,1,0,1,0,0,1,0,0,0,0.46545614035087723,0.7447640655808552
1,1,0,0,0.027777777777777776,1,1,0,0,0,0,1,1,1,0.7522388059701491,0.019672301031687548,1,0,1,0,1,0,0,0,0,1,0,0.021953216374269006,0.6657375145180023
0,1,0,0,0.40277777777777773,1,0,0,1,1,0,1,1,1,0.827860696517413,0.3395127118644068,0,0,1,0,1,0,0,1,0,0,0,0.3440994152046784,0.8167327486082743
1,0,1,0,0.20833333333333331,1,0,0,0,1,0,1,0,1,0.6572139303482587,0.1506540162122329,1,0,1,0,1,0,0,0,0,1,0,0.14789473684210527,0.6824777390631049
0,0,1,1,0.9027777777777777,1,1,1,1,1,1,0,0,0,0.7592039800995024,0.6999297623434046,0,0,1,0,0,0,1,0,1,0,0,0.7188011695906433,0.7409452336281606
0,0,0,0,0.4861111111111111,1,1,0,0,1,1,1,0,0,0.7686567164179104,0.39358419307295506,0,0,1,0,1,0,0,0,0,1,0,0.3909356725146199,0.7794458271113323
0,0,0,0,0.8888888888888888,1,0,1,1,0,0,1,1,1,0.8164179104477611,0.760385961680177,0,0,1,0,0,1,0,0,1,0,0,0.7507836257309941,0.8307491289198606
1,0,1,1,0.8055555555555555,0,0,0,0,1,1,1,1,1,0.37064676616915426,0.36464858142962425,0,1,0,0,0,0,1,0,1,0,0,0.37649122807017543,0.37934238455685054
1,1,0,0,0.25,1,0,0,1,0,0,0,0,1,0.3144278606965174,0.09968565770081063,0,1,0,0,1,0,0,0,1,0,0,0.10494736842105265,0.31890566524712866
0,0,1,1,0.9305555555555555,1,1,0,1,0,0,0,1,1,0.7094527363184079,0.7338223102431837,0,0,1,0,1,0,0,1,0,0,0,0.7017368421052631,0.755827136096521
0,0,1,1,0.875,1,0,0,0,0,0,0,0,1,0.008955223880596996,0.13552989130434784,0,0,0,1,0,0,1,0,0,0,1,0.14110526315789473,0.04560588463027487
1,0,1,0,0.8333333333333333,1,1,0,1,0,0,1,1,1,0.8114427860696517,0.6892213983050849,0,0,1,0,1,0,0,0,0,1,0,0.7003508771929825,0.7989547038327527
0,1,0,0,0.125,1,1,0,0,0,0,0,1,1,0.6582089552238807,0.08434275976418572,1,0,1,0,1,0,0,0,1,0,0,0.0888421052631579,0.6282359014066331
1,0,1,1,0.9722222222222222,1,1,1,1,1,1,1,1,1,0.9432835820895521,0.9060715272660281,0,0,1,0,0,0,1,0,1,0,0,0.9255555555555556,0.9165156794425088
0,0,1,0,0.20833333333333331,1,1,0,0,1,0,1,1,1,0.8243781094527362,0.1731818809874724,1,0,1,0,1,0,0,0,0,1,0,0.1773684210526316,0.8036701509872242
1,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.10785510316875463,0,0,0,1,0,1,0,0,0,0,1,0.11199999999999999,0.053329461866047256
0,0,1,0,0.16666666666666666,1,0,0,0,1,1,1,1,1,0.5562189054726369,0.08536753868828299,0,1,0,0,1,0,0,0,0,1,0,0.10407017543859651,0.446070460704607
0,1,1,0,0.986111111111111,1,1,1,1,1,1,0,0,1,0.7338308457711442,0.7582442888725129,0,0,1,0,0,1,0,0,0,1,0,0.7639766081871345,0.7337913660826749
0,1,0,0,0.611111111111111,1,0,0,0,1,0,0,0,0,0.553233830845771,0.35952468680913785,0,0,1,0,1,0,0,0,0,1,0,0.38004678362573097,0.5313694435645656
0,0,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.3203980099502488,0.0058089996315401635,1,1,0,0,1,0,0,0,0,1,0,0.005900584795321638,0.3407665505226481
0,0,1,1,0.625,1,1,0,0,0,0,0,0,0,0.061691542288557194,0.12530513080324246,0,0,0,1,0,0,1,0,0,0,1,0.1286842105263158,0.0967092528068138
1,0,0,0,0.3194444444444444,1,1,0,0,0,0,0,0,0,0.06517412935323383,0.07085367538688284,0,0,0,1,0,1,0,0,1,0,0,0.06671345029239766,0.12059788920870576
1,0,1,0,0.5972222222222222,1,1,0,0,0,1,1,0,1,0.46368159203980097,0.3348609064112012,0,1,0,0,0,1,0,1,0,0,0,0.32614619883040935,0.5004186586716365
0,0,0,0,0.4861111111111111,1,0,0,0,0,0,0,0,0,0.02487562189054726,0.08519482313927783,0,0,0,1,1,0,0,1,0,0,0,0.08494152046783626,0.06843205574912894
0,0,1,0,0.125,1,0,1,1,0,1,1,0,1,0.5044776119402985,0.06837808585114223,0,1,0,0,1,0,0,0,0,0,1,0.07257894736842106,0.48509485094850946
0,0,0,0,0.16666666666666666,1,1,0,0,0,1,1,1,1,0.8129353233830846,0.13042902542372883,1,0,1,0,1,0,0,0,0,0,1,0.14028070175438598,0.7490902051877661
1,1,1,0,0.9027777777777777,1,1,1,1,1,0,1,1,1,0.9069651741293533,0.832195329771555,0,0,1,0,1,0,0,0,1,0,0,0.8316959064327486,0.9051478602698114
1,0,0,0,0.027777777777777776,1,1,0,0,1,0,1,0,1,0.7278606965174129,0.02229182019159912,1,0,1,0,1,0,0,0,0,1,0,0.02138011695906433,0.7714285714285715
0,0,0,0,0.375,1,1,0,0,0,0,0,0,0,0.30597014925373134,0.1486908161385409,0,1,0,0,1,0,0,0,0,0,1,0.15473684210526317,0.3164021164021164
1,0,0,0,0.5555555555555556,1,0,0,0,1,0,0,0,1,0.31840796019900497,0.2329990327929256,0,1,0,0,0,1,0,0,0,0,1,0.23508771929824562,0.34205574912891984
1,1,0,0,0.06944444444444445,1,0,0,0,1,0,0,0,1,0.5701492537313433,0.04025999447310243,1,0,1,0,1,0,0,0,1,0,0,0.044181286549707606,0.5217653890824622
0,0,1,1,0.1111111111111111,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.017726372512896094,0,0,0,1,0,1,0,0,1,0,0,0.018619883040935672,0.0508130081300813
1,1,1,0,0.8055555555555555,1,1,0,1,0,0,1,1,1,0.7915422885572139,0.6285464259395727,0,0,1,0,0,1,0,1,0,0,0,0.663438596491228,0.7465016620609556
1,0,1,1,0.7222222222222222,1,0,1,0,1,0,1,1,0,0.8164179104477611,0.6038653739867355,0,0,1,0,0,1,0,0,0,1,0,0.6100116959064327,0.8091039042258554
0,0,1,0,0.041666666666666664,1,0,0,0,1,1,0,0,1,0.37363184079601985,0.017795458732498163,0,1,0,0,1,0,0,0,0,0,1,0.01957894736842105,0.3506775067750678
0,0,0,1,0.5694444444444444,1,0,1,1,1,1,1,1,1,0.9243781094527362,0.5189699244657333,0,0,1,0,0,0,1,0,0,1,0,0.5330000000000001,0.8934307809977055
0,0,0,0,0.2777777777777778,1,1,0,0,0,1,1,1,1,0.7990049751243781,0.2339662398673545,0,0,1,0,1,0,0,0,0,0,1,0.2305263157894737,0.8160046457607433
0,0,0,1,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.31641791044776113,0.005762942151805454,0,1,0,0,1,0,0,0,0,1,0,0.005853801169590643,0.3370499419279907
0,0,0,1,0.05555555555555555,1,1,0,0,0,1,0,0,0,0.6223880597014925,0.03827952284450995,1,0,1,0,1,0,0,0,1,0,0,0.03780116959064327,0.6442508710801393
0,0,0,0,0.3194444444444444,1,0,0,0,0,0,0,0,0,0.025870646766169153,0.0545665991156964,0,0,0,1,1,0,0,0,0,1,0,0.05608771929824562,0.0634550320658486
1,1,0,0,0.08333333333333333,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.012297347089167281,0,0,0,1,1,0,0,1,0,0,0,0.01368421052631579,0.03739837398373985
0,0,1,1,0.1111111111111111,1,0,0,0,0,0,0,0,1,0.010945273631840807,0.017570928518791454,0,0,0,1,1,0,0,0,0,0,1,0.01810526315789474,0.04924506387921021
0,0,0,0,0.25,1,1,1,0,1,0,1,0,0,0.5099502487562189,0.13810335298452472,0,1,0,0,1,0,0,0,0,0,1,0.1463157894736842,0.4911343399148278
0,1,0,0,0.7222222222222222,0,0,1,0,0,0,1,1,1,0.3039800995024875,0.2941979089904201,0,1,0,0,1,0,0,0,1,0,0,0.2967953216374269,0.32855356026087734
0,0,0,0,0.4305555555555555,1,0,0,1,0,0,1,1,1,0.7587064676616915,0.343036109064112,0,0,1,0,1,0,0,0,0,1,0,0.34263157894736845,0.7649544790378778
0,0,1,1,0.40277777777777773,1,0,0,0,0,0,0,0,1,0.023880597014925342,0.07540185151068535,0,0,0,1,1,0,0,0,0,0,1,0.07004093567251461,0.08182145860867476
1,0,1,0,0.5,1,1,1,1,1,1,0,1,1,0.8736318407960199,0.44150700073691973,0,0,1,0,0,0,1,0,1,0,0,0.44652631578947366,0.8616595689766422
1,0,1,0,0.2222222222222222,1,1,0,1,0,0,1,1,1,0.8134328358208955,0.1767167925571113,1,0,1,0,1,0,0,0,0,1,0,0.18713450292397663,0.7632694541231126
0,0,1,0,0.5833333333333333,1,1,0,0,1,1,1,1,1,0.8960199004975123,0.5280662767133383,0,0,1,0,0,1,0,0,0,1,0,0.5319999999999999,0.8865881311874343
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.02288557213930348,0.002366203021370671,1,0,0,1,1,0,0,0,0,1,0,0.0024035087719298247,0.06295005807200932
1,0,0,0,0.8333333333333333,1,0,0,1,1,0,1,1,1,0.8099502487562189,0.6840744749447312,0,0,1,0,0,0,1,0,0,1,0,0.6992982456140351,0.7920325203252032
0,0,0,0,0.06944444444444445,1,1,0,1,1,0,0,0,1,0.6671641791044776,0.048838200073691974,1,0,1,0,1,0,0,0,0,1,0,0.049883040935672515,0.6602090592334494
0,0,1,0,0.3055555555555555,1,1,1,0,0,1,1,0,0,0.772636815920398,0.25734041083271925,0,0,1,0,1,0,0,0,1,0,0,0.24676023391812868,0.8159222890930207
0,0,1,0,0.5,1,0,0,0,0,0,0,0,0,0.01741293532338306,0.07677206153279294,0,0,0,1,0,1,0,0,0,0,1,0.08421052631578947,0.044096012388695316
1,0,0,0,0.05555555555555555,1,0,0,0,0,0,0,0,0,0.518905472636816,0.03235537951363302,1,0,1,0,1,0,0,0,0,1,0,0.03293567251461989,0.5247386759581881
0,0,0,0,0.125,1,0,1,0,0,1,0,1,0,0.46467661691542295,0.06307571849668386,0,1,0,0,1,0,0,0,0,0,1,0.06836842105263159,0.43755323267518387
0,0,1,1,0.013888888888888888,1,0,0,1,0,0,0,0,0,0.5606965174129352,0.008589719970523213,0,0,1,0,1,0,0,0,1,0,0,0.008725146198830408,0.565156794425087
0,0,1,1,0.16666666666666666,1,0,1,0,0,0,0,0,1,0.3079601990049751,0.0657643238761975,0,1,0,0,1,0,0,0,0,1,0,0.06905263157894738,0.31424699961285324
1,0,0,0,0.3194444444444444,1,1,0,0,0,1,1,1,1,0.5522388059701492,0.20226142225497423,0,1,0,0,0,1,0,0,0,0,1,0.1983918128654971,0.5816391455840023
0,0,0,0,0.861111111111111,1,1,1,1,0,0,0,1,1,0.7368159203980099,0.6599403555637436,0,0,1,0,0,1,0,1,0,0,0,0.6693099415204679,0.7309430144992694
0,0,0,0,0.5138888888888888,1,1,0,0,0,1,1,1,0,0.8014925373134327,0.400187684229919,1,0,1,0,1,0,0,1,0,0,0,0.4275555555555556,0.7447970618702328
1,0,0,0,0.1111111111111111,1,0,0,0,0,0,0,0,0,0.009452736318407956,0.018060289240972735,0,0,0,1,1,0,0,0,0,0,1,0.017964912280701753,0.05418118466898955
0,0,1,0,0.4305555555555555,1,1,0,0,1,0,1,0,0,0.700497512437811,0.30895357406042745,0,0,1,0,1,0,0,0,1,0,0,0.321421052631579,0.6762354351654115
0,0,1,1,0.18055555555555555,1,1,0,0,0,0,0,0,1,0.5587064676616916,0.10325511238025056,1,0,1,0,1,0,0,0,1,0,0,0.11312280701754387,0.5129455909943714
1,0,0,0,0.3333333333333333,1,1,0,0,1,0,1,1,1,0.8009950248756219,0.277185427413412,1,0,1,0,1,0,0,0,0,1,0,0.2771929824561404,0.8039876113046845
0,0,1,1,0.625,1,1,0,1,1,0,0,1,1,0.7731343283582089,0.5131551676492263,0,0,1,0,1,0,0,1,0,0,0,0.505,0.7922106078203639
1,1,1,0,0.9583333333333333,1,1,0,1,0,1,1,1,0,0.8671641791044776,0.8058849944731026,0,0,1,0,0,0,1,0,1,0,0,0.8505964912280702,0.8144860206366039
0,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.019900497512437804,0.00423728813559322,0,0,0,1,1,0,0,0,0,0,1,0.004736842105263158,0.04297328687572591
0,0,1,1,0.8472222222222222,1,1,1,1,0,0,1,1,1,0.873134328358209,0.753926400147384,1,0,1,0,0,1,0,0,0,1,0,0.7562573099415205,0.8693551150968185
0,0,0,0,0.5694444444444444,1,1,0,1,1,0,1,1,1,0.8601990049751244,0.5004605747973471,1,0,1,0,1,0,0,0,0,1,0,0.5020701754385964,0.8570012180958045
1,0,0,0,0.611111111111111,0,0,0,0,1,0,1,1,1,0.30646766169154227,0.2608004789977893,0,1,0,0,0,1,0,0,0,1,0,0.25242105263157893,0.35031147714074545
0,0,0,0,0.5416666666666666,0,0,0,0,1,1,0,0,0,0.17213930348258705,0.15074037398673548,0,1,0,0,0,1,0,0,0,0,1,0.16215789473684208,0.18390660829685218
0,0,1,1,1.0,0,0,1,1,1,1,1,1,1,0.46616915422885563,0.5474276897568167,0,1,0,0,0,0,1,0,1,0,0,0.5482105263157895,0.485546522131888
1,1,0,0,0.18055555555555555,1,0,0,0,1,0,1,1,1,0.7820895522388059,0.142265797715549,0,0,1,0,1,0,0,0,0,1,0,0.14725730994152048,0.7550969355847404
1,0,1,1,0.7083333333333333,1,0,1,1,0,1,0,1,1,0.5124378109452736,0.41019942888725136,0,1,0,0,0,1,0,0,1,0,0,0.4160526315789474,0.5210493953679033
1,1,1,0,0.986111111111111,1,0,0,1,1,0,1,1,1,0.8054726368159204,0.8306178610906413,0,0,1,0,0,0,1,0,0,1,0,0.823766081871345,0.8160475045394318
0,1,0,0,0.3055555555555555,1,1,0,0,0,0,1,1,1,0.7805970149253731,0.23983856853352986,1,0,1,0,1,0,0,0,0,1,0,0.2488187134502924,0.7517263224580297
1,0,0,0,0.027777777777777776,1,0,0,1,0,1,0,0,1,0.36616915422885565,0.011831015106853355,1,1,0,0,1,0,0,0,1,0,0,0.01287719298245614,0.3493612078977933
1,0,0,0,0.7777777777777777,1,1,0,1,1,0,1,1,1,0.8810945273631839,0.6810058953574061,0,0,1,0,0,1,0,0,0,1,0,0.6995087719298246,0.8533266965322714
0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0.32835820895522383,0.0059011145910095805,0,1,0,0,1,0,0,0,0,0,1,0.005994152046783626,0.3481997677119628
1,0,1,1,0.3194444444444444,1,0,1,1,0,1,0,0,1,0.39303482587064675,0.14771209469417834,0,1,0,0,0,1,0,0,0,0,1,0.15535087719298246,0.39025400191890114
1,1,1,0,0.9166666666666666,1,1,0,1,1,0,1,0,1,0.5233830845771144,0.5456487196020635,0,1,0,0,0,1,0,1,0,0,0,0.5469122807017543,0.5391475732939148
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.002251059322033899,0,0,0,1,1,0,0,0,0,0,1,0.0022865497076023393,0.053658536585365874
0,1,0,0,0.2638888888888889,1,1,0,1,0,0,1,0,1,0.6960199004975124,0.20447218128224026,1,0,1,0,1,0,0,0,0,1,0,0.196,0.7404242313099823
0,0,0,0,0.15277777777777776,1,0,1,0,1,0,0,0,1,0.6094527363184079,0.09161408437730288,0,0,1,0,1,0,0,1,0,0,0,0.10228070175438597,0.5440819343258367
1,0,1,1,0.1111111111111111,1,0,0,0,0,0,0,0,1,0.014925373134328346,0.016695836403831984,1,0,0,1,0,1,0,0,0,0,1,0.01847953216374269,0.04041811846689897
1,0,1,1,0.7222222222222222,1,1,1,1,1,0,0,1,0,0.7950248756218906,0.5749585482682388,0,0,1,0,1,0,0,1,0,0,0,0.5969356725146199,0.764245510586974
0,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,1,0.019900497512437804,0.007075580324244659,0,0,0,1,1,0,0,0,0,1,0,0.007105263157894737,0.06233062330623307
1,0,1,1,0.7083333333333333,1,0,1,1,0,0,0,0,1,0.6059701492537314,0.4627107129697864,0,0,1,0,1,0,0,1,0,0,0,0.4721228070175439,0.6041356379950354
0,1,0,0,0.20833333333333331,1,1,0,0,0,0,0,0,0,0.5711442786069653,0.13202952284450997,1,0,1,0,1,0,0,0,0,1,0,0.13271929824561404,0.5822841656987999
0,1,1,0,0.8888888888888888,1,1,0,1,1,0,0,1,1,0.7562189054726368,0.7002348931466471,0,0,1,0,1,0,0,0,0,1,0,0.7054970760233918,0.7549070847851336
1,0,0,0,0.5138888888888888,0,0,0,0,1,0,0,1,1,0.218407960199005,0.1702802597641857,0,1,0,0,1,0,0,0,1,0,0,0.17396491228070177,0.24338136045453118
0,0,0,0,0.18055555555555555,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.028054762343404573,0,0,0,1,0,0,1,0,0,0,1,0.03033333333333333,0.046153846153846184
0,0,1,0,0.6805555555555555,1,1,1,0,0,0,0,0,1,0.36915422885572136,0.3032827468680914,0,1,0,0,0,1,0,0,0,1,0,0.3172105263157895,0.3714664960060679
1,1,0,0,0.625,1,1,0,0,1,0,1,1,1,0.8348258706467663,0.5452457166543848,0,0,1,0,0,1,0,1,0,0,0,0.5376315789473685,0.8497560975609757
1,0,0,0,0.25,1,0,0,0,0,0,0,0,1,0.5258706467661691,0.14367055084745764,0,0,1,0,1,0,0,0,0,1,0,0.14968421052631578,0.5160923990192283
0,1,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.5616915422885572,0.008601234340456891,1,0,1,0,1,0,0,0,0,1,0,0.00873684210526316,0.5660859465737514
0,0,1,0,0.9444444444444444,0,0,1,0,1,0,1,1,1,0.3567164179104477,0.4369127671333825,0,1,0,0,0,0,1,1,0,0,0,0.43026900584795325,0.3904898544783767
0,0,0,0,0.75,1,0,0,0,0,0,0,0,0,0.013930348258706454,0.11614544952100223,0,0,0,1,0,0,1,0,1,0,0,0.12410526315789473,0.045571471587731754
1,1,1,1,0.3194444444444444,1,0,0,1,1,0,0,1,1,0.6985074626865672,0.24531940862196025,0,0,1,0,1,0,0,1,0,0,0,0.23793567251461992,0.7327071655809726
0,0,0,0,0.2361111111111111,1,0,0,0,1,0,0,0,1,0.5810945273631841,0.15124700626381726,1,0,1,0,1,0,0,0,0,1,0,0.15240350877192985,0.5899432943909271
0,0,1,0,0.986111111111111,1,1,1,1,1,1,0,1,0,0.618407960199005,0.6594452376565955,0,1,0,0,0,0,1,0,1,0,0,0.6676491228070176,0.6215013659190918
1,0,1,1,0.9305555555555555,1,0,0,0,0,0,0,0,1,0.009950248756218888,0.1580807848194547,0,0,0,1,0,0,1,1,0,0,0,0.1508479532163743,0.062402274342572894
1,0,1,1,0.19444444444444442,1,1,0,0,0,0,1,0,1,0.6621890547263681,0.1386214996315402,0,0,1,0,1,0,0,0,0,1,0,0.13885380116959065,0.6710137713622034
1,1,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,1,0.07512437810945272,0.0029707074428887256,1,1,0,0,1,0,0,0,0,0,1,0.003017543859649123,0.11173054587688735
1,0,0,1,0.875,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.13991110906411203,0,0,0,1,0,0,1,0,1,0,0,0.1436842105263158,0.05121766863927141
1,0,0,0,0.5694444444444444,1,1,0,0,1,1,0,1,1,0.5009950248756219,0.3312741801768608,0,1,0,0,0,1,0,0,0,1,0,0.3289590643274854,0.5240134840372794
1,0,1,0,0.2361111111111111,1,1,0,0,0,0,1,1,0,0.7398009950248755,0.18189250184229921,0,0,1,0,1,0,0,0,0,1,0,0.18411695906432748,0.7354102616656418
0,0,1,0,0.7777777777777777,1,1,1,0,0,0,1,1,1,0.8189054726368158,0.6350117446573325,0,0,1,0,0,1,0,0,0,1,0,0.6585730994152047,0.7870499419279907
1,0,0,0,0.06944444444444445,1,0,0,0,0,0,0,0,0,0.02288557213930348,0.011065309506263818,0,0,0,1,1,0,0,0,1,0,0,0.012017543859649123,0.050592334494773517
1,0,0,0,0.027777777777777776,0,0,1,1,0,0,0,1,1,0.24228855721393033,0.008336403831982316,1,1,0,0,1,0,0,0,0,1,0,0.009964912280701755,0.20836236933797914
1,0,1,0,0.041666666666666664,1,0,0,0,0,0,0,0,1,0.013432835820895522,0.00636168938835667,0,0,0,1,1,0,0,0,0,0,1,0.0068771929824561415,0.043128145567169984
0,0,0,0,0.5138888888888888,1,1,1,1,1,1,0,0,0,0.4895522388059702,0.2813306005895358,0,1,0,0,0,1,0,0,0,1,0,0.2918888888888889,0.4855761685029978
1,0,0,0,0.40277777777777773,1,0,1,1,1,0,0,1,1,0.5034825870646765,0.22689065954310983,1,1,0,0,1,0,0,1,0,0,0,0.23352631578947367,0.5033521566742761
0,0,0,0,0.1111111111111111,1,0,0,0,0,0,0,0,0,0.25174129353233826,0.03861919675755343,0,1,0,0,1,0,0,0,0,0,1,0.04074853801169591,0.2615563298490128
1,0,0,0,0.875,1,1,0,1,1,1,1,1,1,0.9114427860696516,0.8063455692704496,0,0,1,0,1,0,0,0,1,0,0,0.8094210526315789,0.9048356469959259
